refuses,peruses,infuses,fuzes,druses,chooses,souses,fuses,amuses,misuses,boozes,uses,guses,druzes,ruses,lollapaloozas,loses,confuses,cruises,suffuses,diffuses,muses,overuses,excuses,accuses,bruises,abuses
refusing,fuzing,defusing,using,abusing,shmoozing,perusing,diffusing,suffusing,fusing,boozing,recusing,sousing,accusing,excusing,infusing,amusing,confusing,snoozing,losing,musing,reusing,choosing,cruising,overusing,dossing,bruising,misusing,schmoozing
refusingly,
refusion,effusion,suffusion
refusive,
refusnik,
refutability,
refutable,
refutably,
refutal,
refutals,
refutation,location,radiation,notation,revelation,inclination,salvation,gentrification,transportation,indignation,preparation,conversation,designation,consternation,relation,foundation,abomination,appreciation,interpretation,obfuscation,evaluation,operation,corporation,trepidation,altercation,anticipation,vocation,litigation,affirmation,collaboration,inspiration,connotation,accommodation,reconciliation,dedication,population,articulation,education,presentation,vacation,adaptation,manifestation,situation,configuration,meditation,pronunciation,expectation,determination,citation,translation,association,conflagration,medication,sensation,affiliation,collocation,administration,transformation,remuneration,innovation,aspiration,correlation,segregation,representation,motivation,implementation,organization,approbation,integration,cooperation,deviation,remediation,generation,dissertation,orientation,precipitation,information,consideration,compensation,creation,implication,aberration,communication,station,nation,ramification,conservation,discrimination,observation,rehabilitation,alliteration,obligation,civilization,constellation,variation,reservation,reputation,abbreviation,application,quotation,proliferation
refutations,
refutative,
refutatory,
refute,subacute,absolut,brut,loot,reconstitute,bandicoot,minute,spacesuit,scute,suit,substitute,compute,cute,toot,offshoot,boot,institute,jumpsuit,parachute,recruit,sweatsuit,breadfruit,absolute,shute,hirsute,destitute,malamute,grassroot,wetsuit,astute,clute,attribute,root,moot,lawsuit,crute,prostitute,newt,grapefruit,crapshoot,electrocute,glute,disrepute,bute,snoot,pollute,reroute,shoot,enroute,overshoot,whoot,flute,execute,dispute,skute,resolute,hoot,telecommute,chute,beirut,klute,butte,scoot,coot,convolute,cloot,swimsuit,uproot,salute,brute,smoot,prosecute,permute,dilute,jute,route,pursuit,constitute,repute,restitute,impute,persecute,acute,lieut,commute,arrowroot,lute,fruit,pantsuit,mute,cahoot,groot,bruit
refuted,uprooted,bruited,electrocuted,unrefuted,unsuited,suited,imputed,muted,tooted,mooted,rooted,disputed,prosecuted,undiluted,undisputed,polluted,commuted,reputed,parachuted,ootid,computed,reconstituted,persecuted,scooted,saluted,booted,substituted,chuted,convoluted,rerouted,hooted,fluted,instituted,looted,routed,luted,recruited,fruited,diluted,constituted,executed
refuter,
refuters,
